Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Geno Smith,SEA,16,28,189,2,0,0,0,37,101.6,18.0,2023,266
Kenneth Walker III,SEA,0,0,0,0,0,0,0,0,,18.0,2023,266
Zach Charbonnet,SEA,0,0,0,0,0,0,0,0,,18.0,2023,266
Tyler Lockett,SEA,0,0,0,0,0,0,0,0,,18.0,2023,266
Will Dissly,SEA,0,0,0,0,0,0,0,0,,18.0,2023,266
Jaxon Smith-Njigba,SEA,0,0,0,0,0,0,0,0,,18.0,2023,266
D.K. Metcalf,SEA,0,0,0,0,0,0,0,0,,18.0,2023,266
Jake Bobo,SEA,0,0,0,0,0,0,0,0,,18.0,2023,266
Colby Parkinson,SEA,0,0,0,0,0,0,0,0,,18.0,2023,266
Kyler Murray,ARI,22,30,262,1,0,1,2,34,110.7,18.0,2023,266
James Conner,ARI,0,0,0,0,0,0,0,0,,18.0,2023,266
Michael Carter,ARI,0,0,0,0,0,0,0,0,,18.0,2023,266
Rondale Moore,ARI,0,0,0,0,0,0,0,0,,18.0,2023,266
Clayton Tune,ARI,0,0,0,0,0,0,0,0,,18.0,2023,266
Michael Wilson,ARI,0,0,0,0,0,0,0,0,,18.0,2023,266
Trey McBride,ARI,0,0,0,0,0,0,0,0,,18.0,2023,266
Elijah Higgins,ARI,0,0,0,0,0,0,0,0,,18.0,2023,266
Greg Dortch,ARI,0,0,0,0,0,0,0,0,,18.0,2023,266
