Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Ben Cleveland,G,57,100%,0,0%,2,7%,1,Ravens,18.0,2023,257
Nelson Agholor,WR,57,100%,0,0%,0,0%,1,Ravens,18.0,2023,257
Tyler Huntley,QB,57,100%,0,0%,0,0%,1,Ravens,18.0,2023,257
John Simpson,G,54,95%,0,0%,2,7%,1,Ravens,18.0,2023,257
Laquon Treadwell,WR,43,75%,0,0%,18,67%,1,Ravens,18.0,2023,257
Patrick Mekari,G,42,74%,0,0%,2,7%,1,Ravens,18.0,2023,257
Charlie Kolar,TE,40,70%,0,0%,19,70%,1,Ravens,18.0,2023,257
Sam Mustipher,C,32,56%,0,0%,2,7%,1,Ravens,18.0,2023,257
Justice Hill,RB,31,54%,0,0%,5,19%,1,Ravens,18.0,2023,257
Morgan Moses,T,29,51%,0,0%,0,0%,1,Ravens,18.0,2023,257
Daniel Faalele,T,28,49%,0,0%,2,7%,1,Ravens,18.0,2023,257
Rashod Bateman,WR,27,47%,0,0%,0,0%,1,Ravens,18.0,2023,257
Tylan Wallace,WR,24,42%,0,0%,8,30%,1,Ravens,18.0,2023,257
Tyler Linderbaum,C,22,39%,0,0%,0,0%,1,Ravens,18.0,2023,257
Ronnie Stanley,T,21,37%,0,0%,0,0%,1,Ravens,18.0,2023,257
Gus Edwards,RB,19,33%,0,0%,0,0%,1,Ravens,18.0,2023,257
Isaiah Likely,TE,19,33%,0,0%,0,0%,1,Ravens,18.0,2023,257
Patrick Ricard,FB,12,21%,0,0%,4,15%,1,Ravens,18.0,2023,257
Melvin Gordon,RB,8,14%,0,0%,0,0%,1,Ravens,18.0,2023,257
Malik Cunningham,QB,4,7%,0,0%,0,0%,1,Ravens,18.0,2023,257
Ben Mason,TE,1,2%,0,0%,19,70%,1,Ravens,18.0,2023,257
Brandon Stephens,FS,0,0%,62,100%,2,7%,1,Ravens,18.0,2023,257
Marcus Williams,FS,0,0%,62,100%,0,0%,1,Ravens,18.0,2023,257
Rock Ya-Sin,CB,0,0%,60,97%,13,48%,1,Ravens,18.0,2023,257
Patrick Queen,LB,0,0%,51,82%,2,7%,1,Ravens,18.0,2023,257
Del'Shawn Phillips,LB,0,0%,47,76%,18,67%,1,Ravens,18.0,2023,257
Geno Stone,SS,0,0%,47,76%,13,48%,1,Ravens,18.0,2023,257
Travis Jones,DT,0,0%,40,65%,9,33%,1,Ravens,18.0,2023,257
Tavius Robinson,LB,0,0%,36,58%,15,56%,1,Ravens,18.0,2023,257
Michael Pierce,NT,0,0%,35,56%,0,0%,1,Ravens,18.0,2023,257
Brent Urban,DE,0,0%,31,50%,6,22%,1,Ravens,18.0,2023,257
Arthur Maulet,CB,0,0%,30,48%,13,48%,1,Ravens,18.0,2023,257
Kyle Van Noy,LB,0,0%,30,48%,0,0%,1,Ravens,18.0,2023,257
Broderick Washington Jr.,DE,0,0%,29,47%,7,26%,1,Ravens,18.0,2023,257
Trenton Simpson,LB,0,0%,26,42%,21,78%,1,Ravens,18.0,2023,257
Jeremiah Moon,LB,0,0%,25,40%,19,70%,1,Ravens,18.0,2023,257
Nnamdi Madubuike,DT,0,0%,25,40%,7,26%,1,Ravens,18.0,2023,257
Jadeveon Clowney,LB,0,0%,25,40%,0,0%,1,Ravens,18.0,2023,257
Andrew Adams,SS,0,0%,15,24%,25,93%,1,Ravens,18.0,2023,257
Odafe Oweh,LB,0,0%,6,10%,0,0%,1,Ravens,18.0,2023,257
Damarion Williams,CB,0,0%,0,0%,19,70%,1,Ravens,18.0,2023,257
Jordan Stout,P,0,0%,0,0%,11,41%,1,Ravens,18.0,2023,257
Tyler Ott,LS,0,0%,0,0%,10,37%,1,Ravens,18.0,2023,257
Justin Tucker,K,0,0%,0,0%,4,15%,1,Ravens,18.0,2023,257
