Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Lamar Jackson,BAL,12,97,0,21,15.0,2023,223
Keaton Mitchell,BAL,9,73,0,24,15.0,2023,223
Gus Edwards,BAL,16,58,1,20,15.0,2023,223
Justice Hill,BAL,5,23,0,8,15.0,2023,223
Isaiah Likely,BAL,0,0,0,0,15.0,2023,223
Rashod Bateman,BAL,0,0,0,0,15.0,2023,223
Charlie Kolar,BAL,0,0,0,0,15.0,2023,223
Odell Beckham Jr.,BAL,0,0,0,0,15.0,2023,223
Zay Flowers,BAL,0,0,0,0,15.0,2023,223
Nelson Agholor,BAL,0,0,0,0,15.0,2023,223
Trevor Lawrence,JAX,4,41,0,13,15.0,2023,223
Travis Etienne,JAX,10,31,0,7,15.0,2023,223
D'Ernest Johnson,JAX,2,5,0,4,15.0,2023,223
Jamal Agnew,JAX,0,0,0,0,15.0,2023,223
Zay Jones,JAX,0,0,0,0,15.0,2023,223
Calvin Ridley,JAX,0,0,0,0,15.0,2023,223
Luke Farrell,JAX,0,0,0,0,15.0,2023,223
Evan Engram,JAX,0,0,0,0,15.0,2023,223
Parker Washington,JAX,0,0,0,0,15.0,2023,223
Elijah Cooks,JAX,0,0,0,0,15.0,2023,223
Tank Bigsby,JAX,1,-2,0,-2,15.0,2023,223
