Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Lamar Jackson,BAL,14,24,171,1,1,3,26,26,76.9,15.0,2023,223
Keaton Mitchell,BAL,0,0,0,0,0,0,0,0,,15.0,2023,223
Gus Edwards,BAL,0,0,0,0,0,0,0,0,,15.0,2023,223
Justice Hill,BAL,0,0,0,0,0,0,0,0,,15.0,2023,223
Isaiah Likely,BAL,0,0,0,0,0,0,0,0,,15.0,2023,223
Rashod Bateman,BAL,0,0,0,0,0,0,0,0,,15.0,2023,223
Charlie Kolar,BAL,0,0,0,0,0,0,0,0,,15.0,2023,223
Odell Beckham Jr.,BAL,0,0,0,0,0,0,0,0,,15.0,2023,223
Zay Flowers,BAL,0,0,0,0,0,0,0,0,,15.0,2023,223
Nelson Agholor,BAL,0,0,0,0,0,0,0,0,,15.0,2023,223
Trevor Lawrence,JAX,25,43,264,1,0,1,6,65,83.9,15.0,2023,223
Travis Etienne,JAX,0,0,0,0,0,0,0,0,,15.0,2023,223
D'Ernest Johnson,JAX,0,0,0,0,0,0,0,0,,15.0,2023,223
Jamal Agnew,JAX,0,0,0,0,0,0,0,0,,15.0,2023,223
Zay Jones,JAX,0,0,0,0,0,0,0,0,,15.0,2023,223
Calvin Ridley,JAX,0,0,0,0,0,0,0,0,,15.0,2023,223
Luke Farrell,JAX,0,0,0,0,0,0,0,0,,15.0,2023,223
Evan Engram,JAX,0,0,0,0,0,0,0,0,,15.0,2023,223
Parker Washington,JAX,0,0,0,0,0,0,0,0,,15.0,2023,223
Elijah Cooks,JAX,0,0,0,0,0,0,0,0,,15.0,2023,223
Tank Bigsby,JAX,0,0,0,0,0,0,0,0,,15.0,2023,223
