Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Tyler Higbee,LAR,7,5,45,0,2.0,23,4.6,22,4.4,9.3,0,,1,14.3,0,88.4,8.0,2023,109
Cooper Kupp,LAR,10,4,21,0,,15,3.8,6,1.5,6.7,0,,0,0.0,1,8.3,8.0,2023,109
Puka Nacua,LAR,7,3,43,0,2.0,12,4.0,31,10.3,6.1,1,3.0,0,0.0,0,63.4,8.0,2023,109
Darrell Henderson,LAR,3,3,54,0,2.0,-9,-3.0,63,21.0,-3.0,0,,0,0.0,0,118.7,8.0,2023,109
Tutu Atwell,LAR,4,2,21,0,1.0,19,9.5,2,1.0,8.0,0,,0,0.0,0,65.6,8.0,2023,109
Ben Skowronek,LAR,1,1,20,1,1.0,15,15.0,5,5.0,15.0,0,,0,0.0,0,158.3,8.0,2023,109
CeeDee Lamb,DAL,14,12,158,2,7.0,94,7.8,64,5.3,10.3,3,4.0,0,0.0,0,153.3,8.0,2023,109
Jake Ferguson,DAL,4,4,47,1,3.0,24,6.0,23,5.8,6.0,0,,0,0.0,0,155.2,8.0,2023,109
Brandin Cooks,DAL,4,3,49,1,3.0,44,14.7,5,1.7,15.0,0,,0,0.0,0,155.2,8.0,2023,109
Michael Gallup,DAL,3,2,20,0,1.0,18,9.0,2,1.0,10.0,1,2.0,0,0.0,0,85.4,8.0,2023,109
Rico Dowdle,DAL,2,2,7,0,0.0,-6,-3.0,13,6.5,-3.0,1,2.0,0,0.0,0,81.2,8.0,2023,109
Hunter Luepke,DAL,1,1,-2,0,,-2,-2.0,0,0.0,-2.0,0,,0,0.0,0,79.2,8.0,2023,109
Tony Pollard,DAL,1,1,2,0,0.0,-4,-4.0,6,6.0,-4.0,0,,0,0.0,0,79.2,8.0,2023,109
Luke Schoonmaker,DAL,1,1,13,0,1.0,0,0.0,13,13.0,0.0,0,,0,0.0,0,118.7,8.0,2023,109
KaVontae Turpin,DAL,2,1,13,0,1.0,3,3.0,10,10.0,17.0,0,,0,0.0,0,70.8,8.0,2023,109
Sean McKeon,DAL,1,0,0,0,,0,,0,,8.0,0,,0,0.0,1,0.0,8.0,2023,109
Jalen Tolbert,DAL,1,0,0,0,,0,,0,,5.0,0,,0,0.0,0,39.6,8.0,2023,109
