#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,13:33,NYJ 19,4,1:26,6,Field Goal,1,Giants,8.0,2023,115
2,1,10:18,NYG 37,3,1:49,3,Punt,1,Giants,8.0,2023,115
3,1,6:13,NYG 16,3,1:24,4,Punt,1,Giants,8.0,2023,115
4,1,3:01,NYG 2,3,1:43,7,Punt,1,Giants,8.0,2023,115
5,1,1:06,NYG 25,7,3:23,46,Missed FG,1,Giants,8.0,2023,115
6,2,11:35,NYG 3,3,1:34,22,Punt,1,Giants,8.0,2023,115
7,2,8:07,NYG 21,3,1:36,7,Punt,1,Giants,8.0,2023,115
8,2,3:49,NYG 26,3,1:21,9,Punt,1,Giants,8.0,2023,115
9,2,2:24,NYJ 41,3,1:13,-4,Punt,1,Giants,8.0,2023,115
10,2,0:41,NYG 48,3,0:41,-2,Punt,1,Giants,8.0,2023,115
11,3,15:00,NYG 25,11,6:01,75,Touchdown,1,Giants,8.0,2023,115
12,3,6:23,NYG 34,3,1:25,3,Punt,1,Giants,8.0,2023,115
13,3,3:24,NYG 27,4,2:48,15,Punt,1,Giants,8.0,2023,115
14,4,14:08,NYG 32,3,2:15,4,Punt,1,Giants,8.0,2023,115
15,4,9:21,NYG 3,10,6:43,40,Punt,1,Giants,8.0,2023,115
16,4,1:26,NYJ 26,4,1:02,9,Missed FG,1,Giants,8.0,2023,115
17,5,10:00,NYG 25,3,1:49,-11,Punt,1,Giants,8.0,2023,115
