#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,10:27,ARI 25,3,1:27,4,Punt,0,Cardinals,15.0,2022,219
2,1,4:30,ARI 12,5,2:05,15,Interception,0,Cardinals,15.0,2022,219
3,1,0:32,ARI 28,11,4:57,45,Field Goal,0,Cardinals,15.0,2022,219
4,2,8:50,ARI 45,3,2:20,3,Punt,0,Cardinals,15.0,2022,219
5,2,5:10,ARI 39,3,1:20,9,Punt,0,Cardinals,15.0,2022,219
6,2,1:39,ARI 19,3,0:30,-1,Punt,0,Cardinals,15.0,2022,219
7,2,0:38,ARI 49,4,0:38,19,Field Goal,0,Cardinals,15.0,2022,219
8,3,15:00,ARI 25,11,6:05,38,Field Goal,0,Cardinals,15.0,2022,219
9,3,5:58,ARI 25,3,1:24,-1,Punt,0,Cardinals,15.0,2022,219
10,4,15:00,ARI 2,3,1:05,2,Punt,0,Cardinals,15.0,2022,219
11,4,11:00,ARI 25,3,0:50,2,Interception,0,Cardinals,15.0,2022,219
12,4,9:29,ARI 22,7,3:28,78,Touchdown,0,Cardinals,15.0,2022,219
13,4,1:48,ARI 3,3,0:53,13,Interception,0,Cardinals,15.0,2022,219
