#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,13:31,IND 47,6,2:42,20,Field Goal,0,Colts,13.0,2022,194
2,1,4:50,IND 21,5,2:13,79,Touchdown,0,Colts,13.0,2022,194
3,2,14:51,IND 20,3,1:37,-4,Punt,0,Colts,13.0,2022,194
4,2,10:16,IND 23,9,5:39,25,Punt,0,Colts,13.0,2022,194
5,2,2:44,DAL 19,4,0:57,3,Field Goal,0,Colts,13.0,2022,194
6,2,1:19,IND 27,5,0:24,13,Interception,0,Colts,13.0,2022,194
7,2,0:13,IND 10,1,0:13,-1,End of Half,0,Colts,13.0,2022,194
8,3,15:00,IND 9,3,1:31,1,Punt,0,Colts,13.0,2022,194
9,3,11:43,IND 10,15,8:00,90,Touchdown,0,Colts,13.0,2022,194
10,4,13:52,IND 27,1,0:18,6,Fumble,0,Colts,13.0,2022,194
11,4,13:34,IND 22,7,2:31,18,Interception,0,Colts,13.0,2022,194
12,4,9:46,IND 25,3,0:42,45,Interception,0,Colts,13.0,2022,194
13,4,6:06,IND 23,6,2:07,6,Fumble,0,Colts,13.0,2022,194
14,4,2:25,IND 32,4,2:25,16,End of Game,0,Colts,13.0,2022,194
