Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Jimmy Garoppolo,LVR,2,12,0,9,8.0,2023,122
Josh Jacobs,LVR,15,61,1,9,8.0,2023,122
Ameer Abdullah,LVR,1,7,0,7,8.0,2023,122
Hunter Renfrow,LVR,0,0,0,0,8.0,2023,122
Jakobi Meyers,LVR,0,0,0,0,8.0,2023,122
Austin Hooper,LVR,0,0,0,0,8.0,2023,122
Michael Mayer,LVR,0,0,0,0,8.0,2023,122
Davante Adams,LVR,0,0,0,0,8.0,2023,122
Jared Goff,DET,2,-2,0,-1,8.0,2023,122
Amon-Ra St. Brown,DET,0,0,0,0,8.0,2023,122
Jahmyr Gibbs,DET,26,152,1,27,8.0,2023,122
Craig Reynolds,DET,14,74,0,13,8.0,2023,122
Sam LaPorta,DET,0,0,0,0,8.0,2023,122
Jameson Williams,DET,0,0,0,0,8.0,2023,122
Josh Reynolds,DET,0,0,0,0,8.0,2023,122
Brock Wright,DET,0,0,0,0,8.0,2023,122
Kalif Raymond,DET,1,-2,0,-2,8.0,2023,122
