Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Patrick Mahomes,KAN,1,0,7.0,2022,105
Chad Henne,KAN,0,0,7.0,2022,105
Isiah Pacheco,KAN,0,0,7.0,2022,105
Clyde Edwards-Helaire,KAN,0,0,7.0,2022,105
Mecole Hardman,KAN,0,0,7.0,2022,105
Jerick McKinnon,KAN,0,0,7.0,2022,105
JuJu Smith-Schuster,KAN,0,0,7.0,2022,105
Marquez Valdes-Scantling,KAN,0,0,7.0,2022,105
Travis Kelce,KAN,0,0,7.0,2022,105
Noah Gray,KAN,0,0,7.0,2022,105
Jody Fortson,KAN,0,0,7.0,2022,105
Justin Watson,KAN,0,0,7.0,2022,105
Skyy Moore,KAN,1,1,7.0,2022,105
Jimmy Garoppolo,SFO,1,1,7.0,2022,105
Brock Purdy,SFO,0,0,7.0,2022,105
Jeff Wilson,SFO,0,0,7.0,2022,105
Christian McCaffrey,SFO,0,0,7.0,2022,105
Tyrion Davis-Price,SFO,0,0,7.0,2022,105
Deebo Samuel,SFO,0,0,7.0,2022,105
George Kittle,SFO,0,0,7.0,2022,105
Brandon Aiyuk,SFO,0,0,7.0,2022,105
Ray-Ray McCloud,SFO,0,0,7.0,2022,105
Kyle Juszczyk,SFO,0,0,7.0,2022,105
Jauan Jennings,SFO,0,0,7.0,2022,105
Danny Gray,SFO,0,0,7.0,2022,105
