Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Daniel Jones,NYG,24,38,264,0,1,4,27,43,72.7,8.0,2024,123
Tyrone Tracy Jr.,NYG,0,0,0,0,0,0,0,0,,8.0,2024,123
Devin Singletary,NYG,0,0,0,0,0,0,0,0,,8.0,2024,123
Darius Slayton,NYG,0,0,0,0,0,0,0,0,,8.0,2024,123
Malik Nabers,NYG,0,0,0,0,0,0,0,0,,8.0,2024,123
Theo Johnson,NYG,0,0,0,0,0,0,0,0,,8.0,2024,123
Wan'Dale Robinson,NYG,0,0,0,0,0,0,0,0,,8.0,2024,123
Eric Gray,NYG,0,0,0,0,0,0,0,0,,8.0,2024,123
Chris Manhertz,NYG,0,0,0,0,0,0,0,0,,8.0,2024,123
Russell Wilson,PIT,20,28,278,1,0,4,19,43,114.9,8.0,2024,123
Najee Harris,PIT,0,0,0,0,0,0,0,0,,8.0,2024,123
Jaylen Warren,PIT,0,0,0,0,0,0,0,0,,8.0,2024,123
George Pickens,PIT,0,0,0,0,0,0,0,0,,8.0,2024,123
Van Jefferson,PIT,0,0,0,0,0,0,0,0,,8.0,2024,123
Calvin Austin III,PIT,0,0,0,0,0,0,0,0,,8.0,2024,123
Darnell Washington,PIT,0,0,0,0,0,0,0,0,,8.0,2024,123
Pat Freiermuth,PIT,0,0,0,0,0,0,0,0,,8.0,2024,123
MyCole Pruitt,PIT,0,0,0,0,0,0,0,0,,8.0,2024,123
Scott Miller,PIT,0,0,0,0,0,0,0,0,,8.0,2024,123
