Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Patrick Mahomes,KAN,26,39,217,2,1,0,0,27,87.2,3.0,2024,46
Carson Steele,KAN,0,0,0,0,0,0,0,0,,3.0,2024,46
Samaje Perine,KAN,0,0,0,0,0,0,0,0,,3.0,2024,46
Xavier Worthy,KAN,0,0,0,0,0,0,0,0,,3.0,2024,46
Rashee Rice,KAN,0,0,0,0,0,0,0,0,,3.0,2024,46
Travis Kelce,KAN,0,0,0,0,0,0,0,0,,3.0,2024,46
JuJu Smith-Schuster,KAN,0,0,0,0,0,0,0,0,,3.0,2024,46
Noah Gray,KAN,0,0,0,0,0,0,0,0,,3.0,2024,46
Justin Watson,KAN,0,0,0,0,0,0,0,0,,3.0,2024,46
Kirk Cousins,ATL,20,29,230,1,1,2,1,50,89.7,3.0,2024,46
Tyler Allgeier,ATL,0,0,0,0,0,0,0,0,,3.0,2024,46
Bijan Robinson,ATL,0,0,0,0,0,0,0,0,,3.0,2024,46
Ray-Ray McCloud,ATL,0,0,0,0,0,0,0,0,,3.0,2024,46
Drake London,ATL,0,0,0,0,0,0,0,0,,3.0,2024,46
Darnell Mooney,ATL,0,0,0,0,0,0,0,0,,3.0,2024,46
Kyle Pitts,ATL,0,0,0,0,0,0,0,0,,3.0,2024,46
