Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Justin Herbert,LAC,1,0,3.0,2024,40
Taylor Heinicke,LAC,0,0,3.0,2024,40
J.K. Dobbins,LAC,0,0,3.0,2024,40
Gus Edwards,LAC,0,0,3.0,2024,40
Derius Davis,LAC,0,0,3.0,2024,40
Quentin Johnston,LAC,0,0,3.0,2024,40
Ladd McConkey,LAC,0,0,3.0,2024,40
Will Dissly,LAC,0,0,3.0,2024,40
Simi Fehoko,LAC,0,0,3.0,2024,40
Hayden Hurst,LAC,0,0,3.0,2024,40
Justin Fields,PIT,0,0,3.0,2024,40
Najee Harris,PIT,0,0,3.0,2024,40
Cordarrelle Patterson,PIT,0,0,3.0,2024,40
Jaylen Warren,PIT,0,0,3.0,2024,40
Calvin Austin III,PIT,0,0,3.0,2024,40
George Pickens,PIT,0,0,3.0,2024,40
Pat Freiermuth,PIT,0,0,3.0,2024,40
Scott Miller,PIT,0,0,3.0,2024,40
Connor Heyward,PIT,0,0,3.0,2024,40
