Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Kaden Elliss,ATL,0,4,4,100.0%,17.0,4.3,4.3,0.0,84.4,2.0,8.0,9.0,6,1,0,0.0,1,10,1,9.1%,3.0,2023,34
Jessie Bates III,ATL,1,6,4,66.7%,45.0,11.3,7.5,0.0,49.3,16.8,32.0,13.0,0,0,0,0.0,0,11,0,0.0%,3.0,2023,34
DeAundre Alford,ATL,0,6,4,66.7%,38.0,9.5,6.3,0.0,84.0,4.5,29.0,9.0,2,0,0,0.0,0,3,0,0.0%,3.0,2023,34
Richie Grant,ATL,0,4,3,75.0%,73.0,24.3,18.3,1.0,156.2,15.0,55.0,18.0,2,0,2,0.0,2,6,2,25.0%,3.0,2023,34
Troy Andersen,ATL,0,4,3,75.0%,17.0,5.7,4.3,0.0,82.3,3.0,5.0,12.0,4,0,0,0.0,0,9,2,18.2%,3.0,2023,34
AJ Terrell,ATL,0,3,3,100.0%,35.0,11.7,11.7,0.0,115.3,7.7,23.0,12.0,0,0,0,0.0,0,4,1,20.0%,3.0,2023,34
Tre Flowers,ATL,0,3,2,66.7%,25.0,12.5,8.3,0.0,92.4,9.3,25.0,0.0,0,0,0,0.0,0,4,0,0.0%,3.0,2023,34
Calais Campbell,ATL,0,1,1,100.0%,11.0,11.0,11.0,0.0,112.5,7.0,7.0,4.0,0,0,1,0.0,1,3,3,50.0%,3.0,2023,34
Jaylinn Hawkins,ATL,0,1,1,100.0%,14.0,14.0,14.0,0.0,118.7,14.0,14.0,0.0,0,0,0,0.0,0,2,0,0.0%,3.0,2023,34
David Onyemata,ATL,0,0,0,,,,,,,,,,0,1,2,0.0,3,3,0,0.0%,3.0,2023,34
Grady Jarrett,ATL,0,0,0,,,,,,,,,,0,0,3,0.0,3,4,1,20.0%,3.0,2023,34
Bud Dupree,ATL,0,0,0,,,,,,,,,,0,1,1,0.0,2,2,0,0.0%,3.0,2023,34
Zach Harrison,ATL,0,0,0,,,,,,,,,,0,1,0,0.0,1,4,0,0.0%,3.0,2023,34
Lorenzo Carter,ATL,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%,3.0,2023,34
Mike Hughes,ATL,0,1,0,0.0%,,,0.0,,39.6,18.0,,,0,0,0,0.0,0,0,0,,3.0,2023,34
Jeff Okudah,ATL,0,1,0,0.0%,,,0.0,,39.6,3.0,,,0,0,0,0.0,0,0,0,,3.0,2023,34
Jerry Jacobs,DET,0,9,5,55.6%,51.0,10.2,5.7,0.0,72.0,12.8,41.0,10.0,0,0,0,0.0,0,7,1,12.5%,3.0,2023,34
Brian Branch,DET,0,7,4,57.1%,23.0,5.8,3.3,0.0,63.4,4.9,11.0,12.0,0,0,0,0.0,0,11,1,8.3%,3.0,2023,34
Alex Anzalone,DET,0,5,3,60.0%,24.0,8.0,4.8,0.0,72.1,1.4,-1.0,25.0,1,0,0,0.0,0,6,3,33.3%,3.0,2023,34
Ifeatu Melifonwu,DET,0,4,3,75.0%,18.0,6.0,4.5,0.0,83.3,5.5,7.0,11.0,1,0,0,0.0,0,3,0,0.0%,3.0,2023,34
Cameron Sutton,DET,0,5,2,40.0%,43.0,21.5,8.6,0.0,71.2,13.6,35.0,8.0,0,0,0,0.0,0,3,1,25.0%,3.0,2023,34
John Cominsky,DET,0,2,1,50.0%,9.0,9.0,4.5,0.0,62.5,2.0,8.0,1.0,0,0,1,0.0,1,1,1,50.0%,3.0,2023,34
Jack Campbell,DET,0,1,1,100.0%,7.0,7.0,7.0,0.0,95.8,-5.0,-5.0,12.0,3,0,0,1.0,1,6,0,0.0%,3.0,2023,34
Tracy Walker,DET,0,4,1,25.0%,16.0,16.0,4.0,0.0,43.7,15.3,15.0,1.0,0,0,0,0.0,0,6,0,0.0%,3.0,2023,34
Malcolm Rodriguez,DET,0,2,1,50.0%,10.0,10.0,5.0,0.0,64.6,5.5,4.0,6.0,4,0,0,0.0,0,2,1,33.3%,3.0,2023,34
Aidan Hutchinson,DET,0,0,0,,,,,,,,,,0,3,0,2.0,5,4,0,0.0%,3.0,2023,34
Charles Harris,DET,0,0,0,,,,,,,,,,0,2,0,1.0,3,3,0,0.0%,3.0,2023,34
Alim McNeill,DET,0,0,0,,,,,,,,,,0,0,1,1.0,2,3,2,40.0%,3.0,2023,34
Derrick Barnes,DET,0,0,0,,,,,,,,,,4,0,0,1.0,1,3,0,0.0%,3.0,2023,34
Benito Jones,DET,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%,3.0,2023,34
Romeo Okwara,DET,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%,3.0,2023,34
