Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Levi Wallace,PIT,2,14,8,57.1%,104.0,13.0,7.4,2.0,80.7,11.4,79.0,25.0,0,0,0,0.0,0,6,0,0.0%,3.0,2023,46
Minkah Fitzpatrick,PIT,0,7,5,71.4%,57.0,11.4,8.1,0.0,95.5,13.9,47.0,10.0,0,0,0,0.0,0,11,0,0.0%,3.0,2023,46
Patrick Peterson,PIT,1,7,4,57.1%,30.0,7.5,4.3,0.0,28.0,11.1,30.0,0.0,0,0,0,0.0,0,5,1,16.7%,3.0,2023,46
Kwon Alexander,PIT,0,5,3,60.0%,31.0,10.3,6.2,0.0,77.9,4.8,20.0,11.0,0,0,1,0.0,1,7,0,0.0%,3.0,2023,46
Cole Holcomb,PIT,0,4,3,75.0%,42.0,14.0,10.5,0.0,108.3,12.5,28.0,14.0,1,0,0,0.0,0,5,0,0.0%,3.0,2023,46
Joey Porter Jr.,PIT,0,3,2,66.7%,25.0,12.5,8.3,0.0,92.4,10.7,22.0,3.0,0,0,0,0.0,0,2,0,0.0%,3.0,2023,46
Elandon Roberts,PIT,0,1,1,100.0%,6.0,6.0,6.0,0.0,91.7,3.0,3.0,3.0,1,0,0,0.0,0,3,0,0.0%,3.0,2023,46
Keanu Neal,PIT,0,1,1,100.0%,16.0,16.0,16.0,0.0,118.7,-3.0,-3.0,19.0,0,0,0,0.0,0,4,0,0.0%,3.0,2023,46
Damontae Kazee,PIT,0,2,1,50.0%,13.0,13.0,6.5,0.0,70.8,8.0,11.0,2.0,0,0,0,0.0,0,2,0,0.0%,3.0,2023,46
T.J. Watt,PIT,0,0,0,,,,,,,,,,0,0,1,2.0,3,2,0,0.0%,3.0,2023,46
Alex Highsmith,PIT,0,0,0,,,,,,,,,,1,0,2,0.0,2,0,0,,3.0,2023,46
Markus Golden,PIT,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%,3.0,2023,46
Keeanu Benton,PIT,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%,3.0,2023,46
Nick Herbig,PIT,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,2,100.0%,3.0,2023,46
Chandon Sullivan,PIT,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,,3.0,2023,46
Nate Hobbs,LVR,0,10,5,50.0%,34.0,6.8,3.4,0.0,57.9,7.2,12.0,22.0,1,0,0,0.0,0,6,2,25.0%,3.0,2023,46
Marcus Peters,LVR,0,9,5,55.6%,106.0,21.2,11.8,1.0,134.5,6.4,48.0,58.0,0,0,0,0.0,0,6,0,0.0%,3.0,2023,46
Jakorian Bennett,LVR,0,5,3,60.0%,62.0,20.7,12.4,0.0,103.7,12.8,27.0,35.0,0,0,0,0.0,0,2,2,50.0%,3.0,2023,46
Divine Deablo,LVR,0,2,2,100.0%,27.0,13.5,13.5,1.0,158.3,12.0,24.0,3.0,3,0,0,0.0,0,8,0,0.0%,3.0,2023,46
Marcus Epps,LVR,0,1,1,100.0%,6.0,6.0,6.0,0.0,91.7,4.0,4.0,2.0,0,0,0,0.0,0,4,1,20.0%,3.0,2023,46
Maxx Crosby,LVR,0,0,0,,,,,,,,,,0,1,1,1.0,3,3,0,0.0%,3.0,2023,46
Malcolm Koonce,LVR,0,0,0,,,,,,,,,,1,1,1,0.0,2,2,1,33.3%,3.0,2023,46
John Jenkins,LVR,0,0,0,,,,,,,,,,0,0,1,0.0,1,6,0,0.0%,3.0,2023,46
Jerry Tillery,LVR,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%,3.0,2023,46
Tre'von Moehrig,LVR,0,0,0,,,,,,,,,,0,0,0,0.0,0,4,1,20.0%,3.0,2023,46
Robert Spillane,LVR,0,1,0,0.0%,,,0.0,,39.6,6.0,,,1,0,0,0.0,0,7,0,0.0%,3.0,2023,46
