Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Kyle Pitts,ATL,9,5,41,0,2,33,6.6,8,1.6,11.9,0,,1,11.1,0,67.4,3.0,2023,34
Jonnu Smith,ATL,8,5,37,0,1,27,5.4,10,2.0,6.6,0,,1,12.5,0,73.4,3.0,2023,34
Bijan Robinson,ATL,6,4,27,0,1,-1,-0.3,28,7.0,0.3,0,,1,16.7,0,76.4,3.0,2023,34
Tyler Allgeier,ATL,3,2,17,0,1,-6,-3.0,23,11.5,-1.3,2,1.0,0,0.0,0,81.2,3.0,2023,34
Drake London,ATL,6,2,31,0,1,28,14.0,3,1.5,8.7,0,,1,16.7,0,51.4,3.0,2023,34
KhaDarel Hodge,ATL,1,1,15,0,1,10,10.0,5,5.0,10.0,0,,0,0.0,0,118.7,3.0,2023,34
Mack Hollins,ATL,4,1,23,0,1,20,20.0,3,3.0,16.8,0,,0,0.0,0,51.0,3.0,2023,34
MyCole Pruitt,ATL,1,1,10,0,1,4,4.0,6,6.0,4.0,0,,0,0.0,0,108.3,3.0,2023,34
Amon-Ra St. Brown,DET,12,9,102,0,5,64,7.1,38,4.2,8.4,1,9.0,1,8.3,1,65.3,3.0,2023,34
Sam LaPorta,DET,11,8,84,1,3,63,7.9,21,2.6,7.9,0,,0,0.0,0,124.8,3.0,2023,34
Kalif Raymond,DET,6,4,55,0,3,48,12.0,7,1.8,16.0,0,,0,0.0,0,95.8,3.0,2023,34
Jahmyr Gibbs,DET,2,1,2,0,0,2,2.0,0,0.0,-2.0,0,,0,0.0,0,56.2,3.0,2023,34
