Player,Tm,Fumbles Fmb,Fumbles FL,week,year,game_id
Matthew Stafford,LAR,0,0,1.0,2023,14
Kyren Williams,LAR,0,0,1.0,2023,14
Cam Akers,LAR,0,0,1.0,2023,14
Tutu Atwell,LAR,0,0,1.0,2023,14
Puka Nacua,LAR,0,0,1.0,2023,14
Tyler Higbee,LAR,0,0,1.0,2023,14
Van Jefferson,LAR,0,0,1.0,2023,14
Brycen Hopkins,LAR,0,0,1.0,2023,14
Ben Skowronek,LAR,0,0,1.0,2023,14
Geno Smith,SEA,0,0,1.0,2023,14
Kenneth Walker III,SEA,0,0,1.0,2023,14
Zach Charbonnet,SEA,0,0,1.0,2023,14
DeeJay Dallas,SEA,0,0,1.0,2023,14
D.K. Metcalf,SEA,0,0,1.0,2023,14
Will Dissly,SEA,0,0,1.0,2023,14
Jaxon Smith-Njigba,SEA,0,0,1.0,2023,14
Tyler Lockett,SEA,0,0,1.0,2023,14
Colby Parkinson,SEA,0,0,1.0,2023,14
