Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Dameon Pierce,HOU,11,38,0,,23,2.1,15,1.4,2,5.5,1.0,2023,6
Devin Singletary,HOU,7,15,0,,10,1.4,5,0.7,0,,1.0,2023,6
C.J. Stroud,HOU,4,20,0,1.0,20,5.0,0,0.0,0,,1.0,2023,6
Noah Brown,HOU,1,-1,0,,-1,-1.0,0,0.0,1,1.0,1.0,2023,6
J.K. Dobbins,BAL,8,22,1,1.0,18,2.3,4,0.5,0,,1.0,2023,6
Gus Edwards,BAL,8,32,0,1.0,26,3.3,6,0.8,0,,1.0,2023,6
Justice Hill,BAL,8,9,2,2.0,4,0.5,5,0.6,2,4.0,1.0,2023,6
Lamar Jackson,BAL,6,38,0,3.0,17,2.8,21,3.5,1,6.0,1.0,2023,6
Zay Flowers,BAL,2,9,0,0.0,9,4.5,0,0.0,0,,1.0,2023,6
