#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,14:09,KAN 13,6,3:19,25,Punt,1,Chiefs,1.0,2023,1
2,1,2:46,KAN 25,13,5:56,75,Touchdown,1,Chiefs,1.0,2023,1
3,2,5:14,KAN 7,3,1:27,5,Punt,1,Chiefs,1.0,2023,1
4,2,2:02,KAN 18,6,1:28,82,Touchdown,1,Chiefs,1.0,2023,1
5,3,15:00,KAN 25,5,2:06,14,Punt,1,Chiefs,1.0,2023,1
6,3,11:44,KAN 42,3,0:50,4,Interception,1,Chiefs,1.0,2023,1
7,3,10:54,KAN 25,5,2:18,16,Punt,1,Chiefs,1.0,2023,1
8,3,5:44,KAN 10,8,3:34,73,Field Goal,1,Chiefs,1.0,2023,1
9,3,1:06,KAN 32,8,3:55,47,Field Goal,1,Chiefs,1.0,2023,1
10,4,7:06,KAN 25,3,1:59,6,Punt,1,Chiefs,1.0,2023,1
11,4,2:30,KAN 45,4,0:30,-15,Downs,1,Chiefs,1.0,2023,1
