Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Zach Ertz,ARI,10,6,21,0,1.0,15,2.5,6,1.0,5.6,0,,0,0.0,0,64.6,1.0,2023,5
James Conner,ARI,5,5,8,0,1.0,-6,-1.2,14,2.8,-1.2,1,5.0,0,0.0,0,79.2,1.0,2023,5
Marquise Brown,ARI,5,3,28,0,3.0,28,9.3,0,0.0,9.6,0,,0,0.0,0,75.4,1.0,2023,5
Rondale Moore,ARI,3,3,33,0,1.0,8,2.7,25,8.3,2.7,0,,0,0.0,0,112.5,1.0,2023,5
Trey McBride,ARI,2,2,23,0,2.0,14,7.0,9,4.5,7.0,0,,0,0.0,0,114.6,1.0,2023,5
Michael Wilson,ARI,4,2,19,0,1.0,20,10.0,-1,-0.5,16.0,0,,0,0.0,0,63.5,1.0,2023,5
Zach Pascal,ARI,1,0,0,0,,0,,0,,8.0,0,,0,0.0,0,39.6,1.0,2023,5
Jahan Dotson,WAS,7,5,40,0,3.0,37,7.4,3,0.6,9.1,0,,0,0.0,1,45.8,1.0,2023,5
Curtis Samuel,WAS,5,5,54,0,2.0,27,5.4,27,5.4,5.4,1,5.0,0,0.0,0,111.7,1.0,2023,5
Logan Thomas,WAS,8,4,43,0,1.0,31,7.8,12,3.0,5.9,0,,1,12.5,0,66.1,1.0,2023,5
Terry McLaurin,WAS,4,2,31,0,2.0,20,10.0,11,5.5,11.0,1,2.0,0,0.0,0,76.0,1.0,2023,5
Antonio Gibson,WAS,1,1,10,0,,-4,-4.0,14,14.0,-4.0,0,,0,0.0,0,108.3,1.0,2023,5
Brian Robinson Jr.,WAS,2,1,7,1,1.0,7,7.0,0,0.0,1.5,0,,1,50.0,0,97.9,1.0,2023,5
Cole Turner,WAS,2,1,17,0,1.0,16,16.0,1,1.0,15.0,0,,0,0.0,0,79.2,1.0,2023,5
