Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Jayden Reed,GNB,5,5,84,1,3.0,60,12.0,24,4.8,12.0,0,,0,0.0,0,158.3,10.0,2023,141
Aaron Jones,GNB,6,4,19,0,2.0,-5,-1.3,24,6.0,-1.8,1,4.0,1,16.7,0,70.8,10.0,2023,141
Romeo Doubs,GNB,5,3,31,1,2.0,29,9.7,2,0.7,17.2,0,,0,0.0,0,117.5,10.0,2023,141
Dontayvion Wicks,GNB,4,3,51,0,2.0,33,11.0,18,6.0,11.8,0,,1,25.0,0,116.7,10.0,2023,141
Luke Musgrave,GNB,4,2,64,0,2.0,51,25.5,13,6.5,17.0,0,,0,0.0,0,95.8,10.0,2023,141
Christian Watson,GNB,7,2,23,0,1.0,23,11.5,0,0.0,14.7,0,,1,14.3,2,1.2,10.0,2023,141
AJ Dillon,GNB,3,1,11,0,1.0,7,7.0,4,4.0,3.7,0,,0,0.0,0,45.1,10.0,2023,141
Tucker Kraft,GNB,3,1,6,0,,3,3.0,3,3.0,3.7,0,,0,0.0,0,42.4,10.0,2023,141
Najee Harris,PIT,4,3,14,0,0.0,-8,-2.7,22,7.3,-2.5,0,,0,0.0,0,79.2,10.0,2023,141
Connor Heyward,PIT,4,3,32,0,1.0,7,2.3,25,8.3,2.3,0,,0,0.0,0,97.9,10.0,2023,141
George Pickens,PIT,4,3,45,0,3.0,33,11.0,12,4.0,13.3,0,,0,0.0,0,111.5,10.0,2023,141
Jaylen Warren,PIT,4,2,9,0,1.0,-4,-2.0,13,6.5,-2.3,0,,1,25.0,0,56.2,10.0,2023,141
Calvin Austin III,PIT,1,1,3,0,,-2,-2.0,5,5.0,-2.0,0,,0,0.0,0,79.2,10.0,2023,141
Diontae Johnson,PIT,4,1,17,0,1.0,15,15.0,2,2.0,16.8,0,,0,0.0,0,44.8,10.0,2023,141
Darnell Washington,PIT,1,1,6,0,,0,0.0,6,6.0,0.0,0,,0,0.0,0,91.7,10.0,2023,141
