Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Adam Thielen,CAR,10,6,42,0,2.0,18,3.0,24,4.0,3.6,0,,1,10.0,0,69.6,10.0,2023,137
Jonathan Mingo,CAR,7,3,20,0,,2,0.7,18,6.0,6.9,0,,0,0.0,0,50.3,10.0,2023,137
Tommy Tremble,CAR,3,3,16,0,1.0,16,5.3,0,0.0,5.3,0,,0,0.0,0,88.9,10.0,2023,137
Chuba Hubbard,CAR,2,2,16,0,0.0,0,0.0,16,8.0,0.0,1,2.0,0,0.0,0,100.0,10.0,2023,137
Hayden Hurst,CAR,4,2,14,0,,11,5.5,3,1.5,8.5,0,,1,25.0,0,58.3,10.0,2023,137
Miles Sanders,CAR,2,2,15,0,1.0,7,3.5,8,4.0,3.5,0,,0,0.0,0,97.9,10.0,2023,137
Terrace Marshall Jr.,CAR,3,1,11,0,1.0,10,10.0,1,1.0,8.0,0,,0,0.0,0,45.1,10.0,2023,137
Raheem Blackshear,CAR,1,1,6,0,,6,6.0,0,0.0,6.0,0,,0,0.0,0,91.7,10.0,2023,137
Mike Strachan,CAR,2,1,45,0,1.0,37,37.0,8,8.0,28.5,0,,0,0.0,0,95.8,10.0,2023,137
Cole Kmet,CHI,7,5,45,0,2.0,9,1.8,36,7.2,4.3,0,,0,0.0,0,88.4,10.0,2023,137
D.J. Moore,CHI,9,5,58,0,3.0,25,5.0,33,6.6,12.0,1,5.0,0,0.0,0,75.2,10.0,2023,137
Roschon Johnson,CHI,6,4,14,0,1.0,1,0.3,13,3.3,-0.5,0,,0,0.0,0,70.1,10.0,2023,137
Darnell Mooney,CHI,4,2,14,0,2.0,5,2.5,9,4.5,11.3,0,,0,0.0,0,58.3,10.0,2023,137
D'Onta Foreman,CHI,2,2,12,0,1.0,2,1.0,10,5.0,1.0,0,,0,0.0,0,91.7,10.0,2023,137
Tyler Scott,CHI,1,1,15,0,1.0,15,15.0,0,0.0,15.0,0,,0,0.0,0,118.7,10.0,2023,137
Equanimeous St. Brown,CHI,1,1,4,0,,4,4.0,0,0.0,4.0,0,,0,0.0,0,83.3,10.0,2023,137
Darrynton Evans,CHI,2,0,0,0,,0,,0,,8.5,0,,1,50.0,0,39.6,10.0,2023,137
